Year,State,Source,Fuel,ModelYr,Run,CO2_Equiv,CO,NOx,SO2,Total_PM10,Total_PM25,VOC,Distance
2019,6,42,3,2014,4,3703,37,1,0,0,0,1,1812486
2019,6,42,3,2015,4,3772,37,1,0,0,0,1,1846235
2019,6,42,3,2016,4,4558,45,2,0,0,0,1,2231099
2019,6,42,3,2017,4,4642,47,2,0,0,0,1,2333074
2019,6,42,3,2018,4,3011,31,1,0,0,0,1,1513336
2019,6,42,3,2019,4,3298,34,1,0,0,0,1,1657334
2019,8,42,1,1990,4,0,0,0,0,0,0,0,5
2019,8,42,1,1991,4,0,0,0,0,0,0,0,14
2019,8,42,1,1992,4,0,0,0,0,0,0,0,4
2019,8,42,1,1993,4,0,0,0,0,0,0,0,17
2019,8,42,1,1994,4,0,0,0,0,0,0,0,331
2019,8,42,1,1995,4,0,0,0,0,0,0,0,456
2019,8,42,1,1996,4,1,0,0,0,0,0,0,863
2019,8,42,1,1997,4,0,0,0,0,0,0,0,73
2019,8,42,1,1998,4,0,0,0,0,0,0,0,198
2019,8,42,1,1999,4,1,0,0,0,0,0,0,509
2019,8,42,1,2000,4,42,1,0,0,0,0,0,36082
2019,8,42,1,2001,4,95,2,0,0,0,0,0,79979
2019,8,42,1,2002,4,134,3,0,0,0,0,0,112663
2019,8,42,1,2003,4,180,5,0,0,0,0,0,151865
2019,8,42,1,2004,4,212,5,0,0,0,0,0,177826
2019,8,42,1,2005,4,209,5,0,0,0,0,0,175173
2019,8,42,1,2006,4,314,8,1,0,0,0,0,263099
2019,8,42,1,2007,4,280,7,1,0,0,0,0,235566
2019,8,42,1,2008,4,499,9,1,0,0,0,0,419562
2019,8,42,1,2009,4,452,8,1,0,0,0,0,378871
2019,8,42,1,2010,4,1097,31,0,0,0,0,1,546804
2019,8,42,1,2011,4,1125,32,0,0,0,0,1,562945
2019,8,42,1,2012,4,1481,42,0,0,0,0,1,741152
2019,8,42,1,2013,4,1248,36,0,0,0,0,1,624607
2019,8,42,1,2014,4,1327,16,0,0,0,0,1,669515
2019,8,42,1,2015,4,1352,16,0,0,0,0,1,681982
2019,8,42,1,2016,4,1552,20,0,0,0,0,1,824149
2019,8,42,1,2017,4,1623,20,0,0,0,0,1,861816
2019,8,42,1,2018,4,1053,13,0,0,0,0,1,559013
2019,8,42,1,2019,4,1153,15,0,0,0,0,1,612206
2019,8,42,2,1989,4,7,0,0,0,0,0,0,4042
2019,8,42,2,1990,4,7,0,0,0,0,0,0,3849
2019,8,42,2,1991,4,6,0,0,0,0,0,0,3446
2019,8,42,2,1992,4,8,0,0,0,0,0,0,4532
2019,8,42,2,1993,4,6,0,0,0,0,0,0,3077
2019,8,42,2,1994,4,43,0,1,0,0,0,0,23670
2019,8,42,2,1995,4,23,0,0,0,0,0,0,12715
2019,8,42,2,1996,4,144,1,3,0,0,0,0,78974
2019,8,42,2,1997,4,110,1,2,0,0,0,0,60873
2019,8,42,2,1998,4,264,2,4,0,0,0,0,145663
2019,8,42,2,1999,4,529,3,6,0,0,0,1,292434
2019,8,42,2,2000,4,800,5,10,0,0,0,1,451368
2019,8,42,2,2001,4,1202,7,14,0,0,0,1,667674
2019,8,42,2,2002,4,1298,7,15,0,0,0,1,727586
2019,8,42,2,2003,4,1499,4,10,0,0,0,1,844000
2019,8,42,2,2004,4,1547,4,10,0,0,0,1,875384
2019,8,42,2,2005,4,1463,4,9,0,0,0,1,840575
2019,8,42,2,2006,4,2105,5,13,0,1,1,1,1220894
2019,8,42,2,2007,4,2753,2,9,0,0,0,0,1545488
2019,8,42,2,2008,4,3743,3,12,0,0,0,1,2094337
2019,8,42,2,2009,4,4700,4,16,0,0,0,1,2612778
2019,8,42,2,2010,4,5493,7,14,0,0,0,1,2826732
2019,8,42,2,2011,4,3802,6,9,0,0,0,0,1957201
2019,8,42,2,2012,4,5161,8,10,0,0,0,0,2663515
2019,8,42,2,2013,4,4822,7,8,0,0,0,0,2520412
2019,8,42,2,2014,4,7120,8,11,0,0,0,0,3897419
2019,8,42,2,2015,4,7258,8,11,0,0,0,0,3969995
2019,8,42,2,2016,4,8740,9,11,0,0,0,1,4797592
2019,8,42,2,2017,4,8749,9,11,0,0,0,1,5016850
2019,8,42,2,2018,4,5675,6,7,0,0,0,0,3254161
2019,8,42,2,2019,4,6216,6,8,0,0,0,0,3563805
2019,8,42,3,1989,4,0,0,0,0,0,0,0,2
2019,8,42,3,1992,4,0,0,0,0,0,0,0,51
2019,8,42,3,1993,4,1,0,0,0,0,0,0,217
2019,8,42,3,1994,4,2,0,0,0,0,0,0,889
2019,8,42,3,1995,4,3,0,0,0,0,0,0,1252
2019,8,42,3,1996,4,13,0,0,0,0,0,0,5328
2019,8,42,3,1997,4,17,0,0,0,0,0,0,7022
2019,8,42,3,1998,4,41,1,0,0,0,0,0,16462
2019,8,42,3,1999,4,72,1,1,0,0,0,0,29142
2019,8,42,3,2000,4,115,1,1,0,0,0,0,46382
2019,8,42,3,2001,4,187,2,1,0,0,0,0,75396
2019,8,42,3,2002,4,199,0,1,0,0,0,0,107790
2019,8,42,3,2003,4,129,0,1,0,0,0,0,69919
2019,8,42,3,2004,4,70,0,0,0,0,0,0,38013
2019,8,42,3,2005,4,123,0,1,0,0,0,0,66984
2019,8,42,3,2006,4,65,0,0,0,0,0,0,35225
2019,8,42,3,2007,4,115,0,0,0,0,0,0,66872
2019,8,42,3,2008,4,470,1,1,0,0,0,0,273778
2019,8,42,3,2009,4,422,1,1,0,0,0,0,245602
2019,8,42,3,2010,4,258,5,0,0,0,0,0,102722
2019,8,42,3,2011,4,732,14,0,0,0,0,0,291795
2019,8,42,3,2012,4,717,14,0,0,0,0,0,285873
2019,8,42,3,2013,4,939,18,0,0,0,0,0,374312
2019,8,42,3,2014,4,584,6,0,0,0,0,0,287927
2019,8,42,3,2015,4,595,6,0,0,0,0,0,293289
2019,8,42,3,2016,4,718,7,0,0,0,0,0,354428
2019,8,42,3,2017,4,732,7,0,0,0,0,0,370627
2019,8,42,3,2018,4,475,5,0,0,0,0,0,240405
2019,8,42,3,2019,4,520,5,0,0,0,0,0,263281
2019,9,42,1,1990,4,0,0,0,0,0,0,0,3
2019,9,42,1,1991,4,0,0,0,0,0,0,0,8
2019,9,42,1,1992,4,0,0,0,0,0,0,0,2
2019,9,42,1,1993,4,0,0,0,0,0,0,0,10
2019,9,42,1,1994,4,0,0,0,0,0,0,0,184
2019,9,42,1,1995,4,0,0,0,0,0,0,0,253
2019,9,42,1,1996,4,1,0,0,0,0,0,0,480
2019,9,42,1,1997,4,0,0,0,0,0,0,0,41
2019,9,42,1,1998,4,0,0,0,0,0,0,0,110
2019,9,42,1,1999,4,0,0,0,0,0,0,0,283
2019,9,42,1,2000,4,23,1,0,0,0,0,0,20050
2019,9,42,1,2001,4,53,1,0,0,0,0,0,44443
2019,9,42,1,2002,4,75,2,0,0,0,0,0,62605
2019,9,42,1,2003,4,101,3,0,0,0,0,0,84389
2019,9,42,1,2004,4,118,3,0,0,0,0,0,98815
2019,9,42,1,2005,4,117,3,0,0,0,0,0,97340
2019,9,42,1,2006,4,175,5,0,0,0,0,0,146200
2019,9,42,1,2007,4,157,4,0,0,0,0,0,130900
2019,9,42,1,2008,4,279,5,1,0,0,0,0,233143
2019,9,42,1,2009,4,253,4,0,0,0,0,0,210533
2019,9,42,1,2010,4,610,17,0,0,0,0,0,303850
2019,9,42,1,2011,4,626,18,0,0,0,0,0,312820
2019,9,42,1,2012,4,824,23,0,0,0,0,1,411846
2019,9,42,1,2013,4,694,19,0,0,0,0,1,347085
2019,9,42,1,2014,4,738,9,0,0,0,0,0,372040
2019,9,42,1,2015,4,752,9,0,0,0,0,0,378968
2019,9,42,1,2016,4,863,11,0,0,0,0,1,457966
2019,9,42,1,2017,4,902,11,0,0,0,0,1,478898
2019,9,42,1,2018,4,585,7,0,0,0,0,0,310636
2019,9,42,1,2019,4,641,8,0,0,0,0,0,340193
2019,9,42,2,1989,4,4,0,0,0,0,0,0,2246
2019,9,42,2,1990,4,4,0,0,0,0,0,0,2139
2019,9,42,2,1991,4,4,0,0,0,0,0,0,1915
2019,9,42,2,1992,4,5,0,0,0,0,0,0,2519
2019,9,42,2,1993,4,3,0,0,0,0,0,0,1710
2019,9,42,2,1994,4,24,0,0,0,0,0,0,13153
2019,9,42,2,1995,4,13,0,0,0,0,0,0,7066
2019,9,42,2,1996,4,80,0,2,0,0,0,0,43884
2019,9,42,2,1997,4,62,0,1,0,0,0,0,33826
2019,9,42,2,1998,4,148,1,2,0,0,0,0,80943
2019,9,42,2,1999,4,296,2,3,0,0,0,0,162500
2019,9,42,2,2000,4,447,3,5,0,0,0,1,250818
2019,9,42,2,2001,4,672,4,8,0,0,0,1,371017
2019,9,42,2,2002,4,726,4,8,0,0,0,1,404309
2019,9,42,2,2003,4,838,2,5,0,0,0,1,468997
2019,9,42,2,2004,4,865,2,6,0,0,0,1,486436
2019,9,42,2,2005,4,818,2,5,0,0,0,1,467094
2019,9,42,2,2006,4,1177,3,7,0,0,0,1,678431
2019,9,42,2,2007,4,1539,1,5,0,0,0,0,858800
2019,9,42,2,2008,4,2092,2,7,0,0,0,0,1163790
2019,9,42,2,2009,4,2628,2,9,0,0,0,0,1451880
2019,9,42,2,2010,4,3065,4,8,0,0,0,0,1570767
2019,9,42,2,2011,4,2122,3,5,0,0,0,0,1087585
2019,9,42,2,2012,4,2881,4,6,0,0,0,0,1480072
2019,9,42,2,2013,4,2691,4,5,0,0,0,0,1400554
2019,9,42,2,2014,4,3974,4,6,0,0,0,0,2165738
2019,9,42,2,2015,4,4051,5,6,0,0,0,0,2206065
2019,9,42,2,2016,4,4878,5,6,0,0,0,0,2665938
2019,9,42,2,2017,4,4881,5,6,0,0,0,0,2787781
2019,9,42,2,2018,4,3167,3,4,0,0,0,0,1808285
2019,9,42,2,2019,4,3468,4,4,0,0,0,0,1980347
2019,9,42,3,1989,4,0,0,0,0,0,0,0,1
2019,9,42,3,1992,4,0,0,0,0,0,0,0,28
2019,9,42,3,1993,4,0,0,0,0,0,0,0,120
2019,9,42,3,1994,4,1,0,0,0,0,0,0,494
2019,9,42,3,1995,4,2,0,0,0,0,0,0,696
2019,9,42,3,1996,4,7,0,0,0,0,0,0,2961
2019,9,42,3,1997,4,10,0,0,0,0,0,0,3902
2019,9,42,3,1998,4,23,0,0,0,0,0,0,9148
2019,9,42,3,1999,4,41,0,0,0,0,0,0,16193
2019,9,42,3,2000,4,65,1,0,0,0,0,0,25773
2019,9,42,3,2001,4,105,1,1,0,0,0,0,41896
2019,9,42,3,2002,4,112,0,1,0,0,0,0,59897
2019,9,42,3,2003,4,72,0,0,0,0,0,0,38853
2019,9,42,3,2004,4,39,0,0,0,0,0,0,21123
2019,9,42,3,2005,4,69,0,0,0,0,0,0,37222
2019,9,42,3,2006,4,37,0,0,0,0,0,0,19574
2019,9,42,3,2007,4,64,0,0,0,0,0,0,37160
2019,9,42,3,2008,4,264,1,1,0,0,0,0,152134
2019,9,42,3,2009,4,237,1,1,0,0,0,0,136477
2019,9,42,3,2010,4,145,3,0,0,0,0,0,57081
2019,9,42,3,2011,4,413,8,0,0,0,0,0,162146
2019,9,42,3,2012,4,405,8,0,0,0,0,0,158855
2019,9,42,3,2013,4,530,10,0,0,0,0,0,208000
2019,9,42,3,2014,4,328,3,0,0,0,0,0,159997
2019,9,42,3,2015,4,334,3,0,0,0,0,0,162976
2019,9,42,3,2016,4,404,4,0,0,0,0,0,196950
2019,9,42,3,2017,4,411,4,0,0,0,0,0,205951
2019,9,42,3,2018,4,267,3,0,0,0,0,0,133589
2019,9,42,3,2019,4,292,3,0,0,0,0,0,146301
2019,10,42,1,1990,4,0,0,0,0,0,0,0,1
2019,10,42,1,1991,4,0,0,0,0,0,0,0,3
2019,10,42,1,1992,4,0,0,0,0,0,0,0,1
2019,10,42,1,1993,4,0,0,0,0,0,0,0,3
2019,10,42,1,1994,4,0,0,0,0,0,0,0,62
2019,10,42,1,1995,4,0,0,0,0,0,0,0,85
2019,10,42,1,1996,4,0,0,0,0,0,0,0,161
2019,10,42,1,1997,4,0,0,0,0,0,0,0,14
2019,10,42,1,1998,4,0,0,0,0,0,0,0,37
2019,10,42,1,1999,4,0,0,0,0,0,0,0,95
2019,10,42,1,2000,4,8,0,0,0,0,0,0,6715
2019,10,42,1,2001,4,18,0,0,0,0,0,0,14884
2019,10,42,1,2002,4,25,1,0,0,0,0,0,20966
2019,10,42,1,2003,4,34,1,0,0,0,0,0,28261
2019,10,42,1,2004,4,40,1,0,0,0,0,0,33092
2019,10,42,1,2005,4,39,1,0,0,0,0,0,32599
2019,10,42,1,2006,4,59,2,0,0,0,0,0,48961
2019,10,42,1,2007,4,53,1,0,0,0,0,0,43838
2019,10,42,1,2008,4,94,2,0,0,0,0,0,78079
2019,10,42,1,2009,4,85,2,0,0,0,0,0,70506
2019,10,42,1,2010,4,205,5,0,0,0,0,0,101758
2019,10,42,1,2011,4,210,6,0,0,0,0,0,104761
2019,10,42,1,2012,4,276,7,0,0,0,0,0,137925
2019,10,42,1,2013,4,233,6,0,0,0,0,0,116236
2019,10,42,1,2014,4,247,3,0,0,0,0,0,124594
2019,10,42,1,2015,4,252,3,0,0,0,0,0,126914
2019,10,42,1,2016,4,289,3,0,0,0,0,0,153370
2019,10,42,1,2017,4,303,4,0,0,0,0,0,160380
2019,10,42,1,2018,4,196,2,0,0,0,0,0,104030
2019,10,42,1,2019,4,215,2,0,0,0,0,0,113928
2019,10,42,2,1989,4,1,0,0,0,0,0,0,752
2019,10,42,2,1990,4,1,0,0,0,0,0,0,716
2019,10,42,2,1991,4,1,0,0,0,0,0,0,641
2019,10,42,2,1992,4,2,0,0,0,0,0,0,843
2019,10,42,2,1993,4,1,0,0,0,0,0,0,573
2019,10,42,2,1994,4,8,0,0,0,0,0,0,4405
2019,10,42,2,1995,4,4,0,0,0,0,0,0,2366
2019,10,42,2,1996,4,27,0,1,0,0,0,0,14697
2019,10,42,2,1997,4,21,0,0,0,0,0,0,11328
2019,10,42,2,1998,4,50,0,1,0,0,0,0,27107
2019,10,42,2,1999,4,100,1,1,0,0,0,0,54420
2019,10,42,2,2000,4,152,1,2,0,0,0,0,83997
2019,10,42,2,2001,4,228,1,3,0,0,0,0,124251
2019,10,42,2,2002,4,246,1,3,0,0,0,0,135400
2019,10,42,2,2003,4,284,1,2,0,0,0,0,157064
2019,10,42,2,2004,4,293,1,2,0,0,0,0,162904
2019,10,42,2,2005,4,277,1,2,0,0,0,0,156427
2019,10,42,2,2006,4,399,1,2,0,0,0,0,227202
2019,10,42,2,2007,4,522,0,2,0,0,0,0,287607
2019,10,42,2,2008,4,710,1,2,0,0,0,0,389746
2019,10,42,2,2009,4,891,1,3,0,0,0,0,486226
2019,10,42,2,2010,4,1036,1,3,0,0,0,0,526041
2019,10,42,2,2011,4,718,1,2,0,0,0,0,364225
2019,10,42,2,2012,4,975,2,2,0,0,0,0,495667
2019,10,42,2,2013,4,910,1,2,0,0,0,0,469036
2019,10,42,2,2014,4,1345,2,2,0,0,0,0,725293
2019,10,42,2,2015,4,1371,2,2,0,0,0,0,738798
2019,10,42,2,2016,4,1651,2,2,0,0,0,0,892808
2019,10,42,2,2017,4,1652,2,2,0,0,0,0,933614
2019,10,42,2,2018,4,1071,1,1,0,0,0,0,605585
2019,10,42,2,2019,4,1173,1,2,0,0,0,0,663207
2019,10,42,3,1989,4,0,0,0,0,0,0,0,0
2019,10,42,3,1992,4,0,0,0,0,0,0,0,9
2019,10,42,3,1993,4,0,0,0,0,0,0,0,40
2019,10,42,3,1994,4,0,0,0,0,0,0,0,166
2019,10,42,3,1995,4,1,0,0,0,0,0,0,233
2019,10,42,3,1996,4,3,0,0,0,0,0,0,992
2019,10,42,3,1997,4,3,0,0,0,0,0,0,1307
2019,10,42,3,1998,4,8,0,0,0,0,0,0,3063
2019,10,42,3,1999,4,14,0,0,0,0,0,0,5423
2019,10,42,3,2000,4,22,0,0,0,0,0,0,8631
2019,10,42,3,2001,4,36,0,0,0,0,0,0,14031
2019,10,42,3,2002,4,38,0,0,0,0,0,0,20059
2019,10,42,3,2003,4,25,0,0,0,0,0,0,13012
2019,10,42,3,2004,4,13,0,0,0,0,0,0,7074
2019,10,42,3,2005,4,24,0,0,0,0,0,0,12465
2019,10,42,3,2006,4,13,0,0,0,0,0,0,6555
2019,10,42,3,2007,4,22,0,0,0,0,0,0,12445
2019,10,42,3,2008,4,90,0,0,0,0,0,0,50949
2019,10,42,3,2009,4,81,0,0,0,0,0,0,45705
2019,10,42,3,2010,4,50,1,0,0,0,0,0,19116
2019,10,42,3,2011,4,141,3,0,0,0,0,0,54302
2019,10,42,3,2012,4,139,3,0,0,0,0,0,53200
2019,10,42,3,2013,4,181,3,0,0,0,0,0,69658
2019,10,42,3,2014,4,112,1,0,0,0,0,0,53582
2019,10,42,3,2015,4,114,1,0,0,0,0,0,54580
2019,10,42,3,2016,4,138,1,0,0,0,0,0,65957
2019,10,42,3,2017,4,140,1,0,0,0,0,0,68972
2019,10,42,3,2018,4,91,1,0,0,0,0,0,44738
2019,10,42,3,2019,4,100,1,0,0,0,0,0,48995
2019,11,42,1,1990,4,0,0,0,0,0,0,0,0
2019,11,42,1,1991,4,0,0,0,0,0,0,0,0
2019,11,42,1,1992,4,0,0,0,0,0,0,0,0
2019,11,42,1,1993,4,0,0,0,0,0,0,0,0
2019,11,42,1,1994,4,0,0,0,0,0,0,0,7
2019,11,42,1,1995,4,0,0,0,0,0,0,0,10
2019,11,42,1,1996,4,0,0,0,0,0,0,0,19
2019,11,42,1,1997,4,0,0,0,0,0,0,0,2
2019,11,42,1,1998,4,0,0,0,0,0,0,0,4
2019,11,42,1,1999,4,0,0,0,0,0,0,0,11
2019,11,42,1,2000,4,1,0,0,0,0,0,0,807
2019,11,42,1,2001,4,2,0,0,0,0,0,0,1788
2019,11,42,1,2002,4,3,0,0,0,0,0,0,2519
2019,11,42,1,2003,4,4,0,0,0,0,0,0,3396
2019,11,42,1,2004,4,5,0,0,0,0,0,0,3976
2019,11,42,1,2005,4,5,0,0,0,0,0,0,3917
2019,11,42,1,2006,4,7,0,0,0,0,0,0,5883
2019,11,42,1,2007,4,7,0,0,0,0,0,0,5268
2019,11,42,1,2008,4,12,0,0,0,0,0,0,9382
2019,11,42,1,2009,4,11,0,0,0,0,0,0,8472
2019,11,42,1,2010,4,25,0,0,0,0,0,0,12227
2019,11,42,1,2011,4,26,0,0,0,0,0,0,12588
2019,11,42,1,2012,4,34,1,0,0,0,0,0,16573
2019,11,42,1,2013,4,29,1,0,0,0,0,0,13967
2019,11,42,1,2014,4,30,0,0,0,0,0,0,14971
2019,11,42,1,2015,4,31,0,0,0,0,0,0,15250
2019,11,42,1,2016,4,36,0,0,0,0,0,0,18429
2019,11,42,1,2017,4,37,0,0,0,0,0,0,19271
2019,11,42,1,2018,4,24,0,0,0,0,0,0,12500
2019,11,42,1,2019,4,26,0,0,0,0,0,0,13690
2019,11,42,2,1989,4,0,0,0,0,0,0,0,90
2019,11,42,2,1990,4,0,0,0,0,0,0,0,86
2019,11,42,2,1991,4,0,0,0,0,0,0,0,77
2019,11,42,2,1992,4,0,0,0,0,0,0,0,101
2019,11,42,2,1993,4,0,0,0,0,0,0,0,69
2019,11,42,2,1994,4,1,0,0,0,0,0,0,529
2019,11,42,2,1995,4,1,0,0,0,0,0,0,284
2019,11,42,2,1996,4,4,0,0,0,0,0,0,1766
2019,11,42,2,1997,4,3,0,0,0,0,0,0,1361
2019,11,42,2,1998,4,7,0,0,0,0,0,0,3257
2019,11,42,2,1999,4,13,0,0,0,0,0,0,6539
2019,11,42,2,2000,4,20,0,0,0,0,0,0,10093
2019,11,42,2,2001,4,30,0,0,0,0,0,0,14930
2019,11,42,2,2002,4,32,0,0,0,0,0,0,16270
2019,11,42,2,2003,4,37,0,0,0,0,0,0,18873
2019,11,42,2,2004,4,38,0,0,0,0,0,0,19575
2019,11,42,2,2005,4,36,0,0,0,0,0,0,18796
2019,11,42,2,2006,4,52,0,0,0,0,0,0,27301
2019,11,42,2,2007,4,68,0,0,0,0,0,0,34559
2019,11,42,2,2008,4,92,0,0,0,0,0,0,46832
2019,11,42,2,2009,4,116,0,0,0,0,0,0,58425
2019,11,42,2,2010,4,132,0,0,0,0,0,0,63209
2019,11,42,2,2011,4,92,0,0,0,0,0,0,43765
2019,11,42,2,2012,4,125,0,0,0,0,0,0,59560
2019,11,42,2,2013,4,116,0,0,0,0,0,0,56360
2019,11,42,2,2014,4,172,0,0,0,0,0,0,87151
2019,11,42,2,2015,4,176,0,0,0,0,0,0,88774
2019,11,42,2,2016,4,211,0,0,0,0,0,0,107280
2019,11,42,2,2017,4,211,0,0,0,0,0,0,112184
2019,11,42,2,2018,4,137,0,0,0,0,0,0,72767
2019,11,42,2,2019,4,150,0,0,0,0,0,0,79691
2019,11,42,3,1989,4,0,0,0,0,0,0,0,0
2019,11,42,3,1992,4,0,0,0,0,0,0,0,1
2019,11,42,3,1993,4,0,0,0,0,0,0,0,5
2019,11,42,3,1994,4,0,0,0,0,0,0,0,20
2019,11,42,3,1995,4,0,0,0,0,0,0,0,28
2019,11,42,3,1996,4,0,0,0,0,0,0,0,119
2019,11,42,3,1997,4,0,0,0,0,0,0,0,157
2019,11,42,3,1998,4,1,0,0,0,0,0,0,368
2019,11,42,3,1999,4,2,0,0,0,0,0,0,652
2019,11,42,3,2000,4,3,0,0,0,0,0,0,1037
2019,11,42,3,2001,4,5,0,0,0,0,0,0,1686
2019,11,42,3,2002,4,5,0,0,0,0,0,0,2410
2019,11,42,3,2003,4,3,0,0,0,0,0,0,1563
2019,11,42,3,2004,4,2,0,0,0,0,0,0,850
2019,11,42,3,2005,4,3,0,0,0,0,0,0,1498
2019,11,42,3,2006,4,2,0,0,0,0,0,0,788
2019,11,42,3,2007,4,3,0,0,0,0,0,0,1495
2019,11,42,3,2008,4,12,0,0,0,0,0,0,6122
2019,11,42,3,2009,4,11,0,0,0,0,0,0,5492
2019,11,42,3,2010,4,7,0,0,0,0,0,0,2297
2019,11,42,3,2011,4,19,0,0,0,0,0,0,6525
2019,11,42,3,2012,4,19,0,0,0,0,0,0,6392
2019,11,42,3,2013,4,25,0,0,0,0,0,0,8370
2019,11,42,3,2014,4,15,0,0,0,0,0,0,6438
2019,11,42,3,2015,4,15,0,0,0,0,0,0,6558
2019,11,42,3,2016,4,18,0,0,0,0,0,0,7925
2019,11,42,3,2017,4,19,0,0,0,0,0,0,8288
2019,11,42,3,2018,4,12,0,0,0,0,0,0,5376
2019,11,42,3,2019,4,13,0,0,0,0,0,0,5887
2019,12,42,1,1990,4,0,0,0,0,0,0,0,19
2019,12,42,1,1991,4,0,0,0,0,0,0,0,48
2019,12,42,1,1992,4,0,0,0,0,0,0,0,14
2019,12,42,1,1993,4,0,0,0,0,0,0,0,61
2019,12,42,1,1994,4,1,0,0,0,0,0,0,1168
2019,12,42,1,1995,4,2,0,0,0,0,0,0,1610
2019,12,42,1,1996,4,3,0,0,0,0,0,0,3050
2019,12,42,1,1997,4,0,0,0,0,0,0,0,258
2019,12,42,1,1998,4,1,0,0,0,0,0,0,699
2019,12,42,1,1999,4,2,0,0,0,0,0,0,1799
2019,12,42,1,2000,4,150,5,1,0,0,0,0,127492
2019,12,42,1,2001,4,341,9,1,0,0,0,0,282599
2019,12,42,1,2002,4,482,13,1,0,0,0,1,398085
2019,12,42,1,2003,4,649,18,2,0,0,0,1,536606
2019,12,42,1,2004,4,762,21,2,0,0,0,1,628335
2019,12,42,1,2005,4,750,20,2,0,0,0,1,618959
2019,12,42,1,2006,4,1129,31,3,0,0,0,1,929638
2019,12,42,1,2007,4,1008,28,2,0,0,0,1,832352
2019,12,42,1,2008,4,1794,35,3,0,0,0,2,1482486
2019,12,42,1,2009,4,1626,31,2,0,0,0,2,1338706
2019,12,42,1,2010,4,3903,108,1,0,0,0,4,1932091
2019,12,42,1,2011,4,4003,111,1,0,0,0,4,1989125
2019,12,42,1,2012,4,5270,146,2,0,0,0,5,2618794
2019,12,42,1,2013,4,4442,123,1,0,0,0,4,2206995
2019,12,42,1,2014,4,4723,55,1,0,0,0,4,2365696
2019,12,42,1,2015,4,4811,56,1,0,0,0,4,2409741
2019,12,42,1,2016,4,5524,68,1,0,0,0,5,2912072
2019,12,42,1,2017,4,5776,71,1,0,0,0,5,3045169
2019,12,42,1,2018,4,3747,46,1,0,0,0,3,1975242
2019,12,42,1,2019,4,4103,50,1,0,0,0,3,2163185
2019,12,42,2,1989,4,27,0,1,0,0,0,0,14283
2019,12,42,2,1990,4,26,0,0,0,0,0,0,13602
2019,12,42,2,1991,4,23,0,0,0,0,0,0,12176
2019,12,42,2,1992,4,30,0,0,0,0,0,0,16015
2019,12,42,2,1993,4,20,0,0,0,0,0,0,10874
2019,12,42,2,1994,4,157,1,3,0,0,0,0,83636
2019,12,42,2,1995,4,84,0,1,0,0,0,0,44929
2019,12,42,2,1996,4,523,3,9,0,0,0,1,279048
2019,12,42,2,1997,4,402,2,7,0,0,0,0,215088
2019,12,42,2,1998,4,962,6,13,0,0,0,1,514689
2019,12,42,2,1999,4,1927,11,20,0,1,1,2,1033287
2019,12,42,2,2000,4,2909,17,30,0,1,1,3,1594874
2019,12,42,2,2001,4,4373,25,44,0,1,1,5,2359172
2019,12,42,2,2002,4,4721,26,47,0,1,1,5,2570875
2019,12,42,2,2003,4,5451,14,31,0,2,1,4,2982211
2019,12,42,2,2004,4,5623,14,32,0,2,1,4,3093097
2019,12,42,2,2005,4,5317,14,29,0,2,1,4,2970098
2019,12,42,2,2006,4,7649,19,41,0,2,2,5,4313933
2019,12,42,2,2007,4,10013,8,29,0,0,0,1,5460850
2019,12,42,2,2008,4,13613,11,40,0,0,0,2,7400176
2019,12,42,2,2009,4,17099,15,50,0,0,0,2,9232036
2019,12,42,2,2010,4,19835,25,46,0,0,0,2,9988018
2019,12,42,2,2011,4,13761,22,29,0,0,0,1,6915638
2019,12,42,2,2012,4,18680,29,34,0,0,0,1,9411299
2019,12,42,2,2013,4,17425,27,28,0,0,0,1,8905666
2019,12,42,2,2014,4,25769,30,37,0,0,0,1,13771270
2019,12,42,2,2015,4,26272,31,38,0,0,0,1,14027670
2019,12,42,2,2016,4,31627,34,39,0,0,0,2,16951890
2019,12,42,2,2017,4,31630,33,38,0,0,0,2,17726660
2019,12,42,2,2018,4,20520,22,25,0,0,0,1,11498360
2019,12,42,2,2019,4,22472,24,27,0,0,0,1,12592420
2019,12,42,3,1989,4,0,0,0,0,0,0,0,8
2019,12,42,3,1992,4,0,0,0,0,0,0,0,179
2019,12,42,3,1993,4,2,0,0,0,0,0,0,765
2019,12,42,3,1994,4,8,0,0,0,0,0,0,3142
2019,12,42,3,1995,4,11,0,0,0,0,0,0,4424
2019,12,42,3,1996,4,49,1,0,0,0,0,0,18828
2019,12,42,3,1997,4,64,1,0,0,0,0,0,24810
2019,12,42,3,1998,4,151,2,1,0,0,0,0,58167
2019,12,42,3,1999,4,267,3,2,0,0,0,1,102969
2019,12,42,3,2000,4,425,5,3,0,0,0,1,163886
2019,12,42,3,2001,4,691,8,5,0,0,0,1,266404
2019,12,42,3,2002,4,739,1,3,0,0,0,0,380870
2019,12,42,3,2003,4,479,1,2,0,0,0,0,247054
2019,12,42,3,2004,4,261,1,1,0,0,0,0,134318
2019,12,42,3,2005,4,459,1,2,0,0,0,0,236682
2019,12,42,3,2006,4,241,0,1,0,0,0,0,124465
2019,12,42,3,2007,4,424,1,1,0,0,0,0,236287
2019,12,42,3,2008,4,1735,5,4,0,0,0,0,967374
2019,12,42,3,2009,4,1556,5,4,0,0,0,0,867814
2019,12,42,3,2010,4,961,18,0,0,0,0,0,362959
